,min,scale
0,-1.0,0.3333333333333333
1,-1.0666666666666667,0.06666666666666667
2,-1.0384615384615385,0.038461538461538464
3,-1.1818181818181819,0.18181818181818182
4,-0.7747349823321554,0.0008833922261484099
5,-5.30997236875157,0.0005023863350916855
