,Date,Price
465,2020-01-06,47242.0
466,2020-01-09,47330.0
467,2020-01-11,47330.0
468,2020-01-16,47330.0
469,2020-01-18,47330.0
470,2020-01-22,47413.0
471,2020-01-25,47681.0
472,2020-01-27,47635.0
473,2020-01-29,47720.0
941,2020-01-31,47720.0
474,2020-02-03,47720.0
942,2020-02-05,47689.0
476,2020-02-07,47701.0
477,2020-02-12,47701.0
943,2020-02-13,47701.0
478,2020-02-14,47716.0
479,2020-02-18,47718.0
944,2020-02-19,47718.0
480,2020-02-20,47773.0
481,2020-02-24,47777.0
482,2020-02-27,47760.0
483,2020-02-29,47777.0
947,2020-03-02,47851.0
948,2020-03-07,47825.0
486,2020-03-10,47844.0
949,2020-03-12,47891.0
488,2020-03-15,47891.0
950,2020-03-16,47910.0
489,2020-03-17,47910.0
490,2020-03-22,47910.0
951,2020-03-25,47910.0
952,2020-03-26,47969.0
493,2020-03-31,47969.0
494,2020-04-03,48075.0
954,2020-04-05,48080.0
496,2020-04-09,48080.0
955,2020-04-10,48080.0
497,2020-04-11,48144.0
498,2020-04-14,48144.0
956,2020-04-15,48163.0
499,2020-04-17,48163.0
500,2020-04-21,48217.0
957,2020-04-22,48217.0
502,2020-04-25,48194.0
503,2020-04-29,48094.0
504,2020-05-03,48094.0
505,2020-05-06,48103.0
506,2020-05-08,48106.0
507,2020-05-12,48106.0
508,2020-05-15,48101.0
509,2020-05-18,47872.0
510,2020-05-20,47768.0
511,2020-05-23,47768.0
963,2020-05-24,47789.0
512,2020-05-25,47789.0
513,2020-05-29,47747.0
514,2020-06-01,47761.0
965,2020-06-04,47798.0
966,2020-06-05,47861.0
516,2020-06-08,47861.0
967,2020-06-10,47898.0
518,2020-06-14,47898.0
519,2020-06-15,47923.0
968,2020-06-19,47923.0
520,2020-06-20,47923.0
969,2020-06-23,47971.0
522,2020-06-26,48025.0
523,2020-06-28,48269.0
524,2020-06-30,48269.0
971,2020-07-03,48333.0
972,2020-07-05,48331.0
526,2020-07-06,48331.0
527,2020-07-09,48331.0
528,2020-07-12,48331.0
973,2020-07-14,48331.0
529,2020-07-17,48331.0
974,2020-07-18,48331.0
530,2020-07-19,48469.0
975,2020-07-21,48493.0
531,2020-07-23,48493.0
532,2020-07-26,48624.0
976,2020-07-28,48624.0
533,2020-07-29,48461.0
534,2020-07-31,48461.0
535,2020-08-04,48510.0
978,2020-08-06,48510.0
537,2020-08-08,48826.0
979,2020-08-09,48835.0
538,2020-08-12,48891.0
539,2020-08-15,48902.0
540,2020-08-19,48902.0
541,2020-08-20,48927.0
542,2020-08-23,48912.0
543,2020-08-26,48908.0
544,2020-08-29,48908.0
545,2020-09-01,48908.0
983,2020-09-02,48908.0
984,2020-09-06,48908.0
985,2020-09-08,48980.0
548,2020-09-12,48914.0
986,2020-09-13,48914.0
549,2020-09-15,48940.0
550,2020-09-17,48980.0
551,2020-09-20,49087.0
552,2020-09-25,49087.0
988,2020-09-26,49087.0
553,2020-09-27,48994.0
989,2020-09-28,48994.0
554,2020-10-01,49004.0
555,2020-10-03,49074.0
556,2020-10-05,49086.0
557,2020-10-10,49086.0
991,2020-10-11,49086.0
558,2020-10-12,49096.0
559,2020-10-15,49148.0
992,2020-10-17,49148.0
560,2020-10-18,49148.0
993,2020-10-19,49218.0
561,2020-10-20,49219.0
994,2020-10-24,49219.0
563,2020-10-26,49295.0
995,2020-10-28,49316.0
564,2020-10-29,49308.0
565,2020-11-03,49308.0
566,2020-11-05,49308.0
996,2020-11-06,49255.0
567,2020-11-09,49255.0
997,2020-11-11,49342.0
568,2020-11-12,49411.0
998,2020-11-14,49411.0
570,2020-11-16,52724.0
999,2020-11-18,53888.0
571,2020-11-19,54029.0
572,2020-11-24,54199.0
573,2020-11-25,54277.0
1001,2020-11-29,55069.0
575,2020-12-02,55353.0
1002,2020-12-05,55393.0
577,2020-12-07,55785.0
1003,2020-12-09,55999.0
578,2020-12-12,56247.0
579,2020-12-15,56406.0
1004,2020-12-17,56626.0
581,2020-12-19,56810.0
582,2020-12-24,56971.0
583,2020-12-26,56984.0
584,2020-12-30,57251.0
1007,2020-12-31,57332.0
585,2021-01-02,57707.0
586,2021-01-05,57798.0
