,Date,Price
403,2019-07-04,28119.0
404,2019-07-07,28119.0
405,2019-07-10,28119.0
900,2019-07-13,28119.0
407,2019-07-15,28119.0
901,2019-07-16,28450.0
408,2019-07-17,28450.0
409,2019-07-21,28450.0
410,2019-07-24,28849.0
411,2019-07-28,28849.0
904,2019-07-29,29388.0
905,2019-08-03,29388.0
414,2019-08-06,29388.0
906,2019-08-08,29388.0
415,2019-08-09,29388.0
416,2019-08-12,29388.0
907,2019-08-13,29388.0
417,2019-08-15,29388.0
908,2019-08-18,29388.0
419,2019-08-21,29388.0
420,2019-08-24,29388.0
909,2019-08-27,29388.0
422,2019-08-29,29388.0
910,2019-08-30,30042.0
423,2019-08-31,30042.0
911,2019-09-03,30466.0
425,2019-09-06,30466.0
426,2019-09-09,30466.0
912,2019-09-12,30466.0
427,2019-09-14,30466.0
428,2019-09-16,30466.0
913,2019-09-17,30688.0
429,2019-09-18,30688.0
914,2019-09-21,30553.0
915,2019-09-23,30553.0
431,2019-09-24,30553.0
432,2019-09-27,30553.0
916,2019-09-28,30553.0
433,2019-09-30,30553.0
917,2019-10-03,30553.0
435,2019-10-06,30553.0
918,2019-10-08,30553.0
436,2019-10-09,30553.0
437,2019-10-12,30553.0
919,2019-10-13,30553.0
438,2019-10-15,30553.0
439,2019-10-18,30553.0
920,2019-10-22,30553.0
440,2019-10-23,30553.0
441,2019-10-24,28006.0
442,2019-10-28,28006.0
922,2019-11-01,28008.0
444,2019-11-04,28460.0
445,2019-11-05,28460.0
924,2019-11-07,28460.0
446,2019-11-08,28460.0
447,2019-11-11,28460.0
925,2019-11-12,28460.0
448,2019-11-14,28460.0
449,2019-11-19,28460.0
926,2019-11-21,28460.0
927,2019-11-22,27807.0
451,2019-11-24,27807.0
452,2019-11-27,28363.0
453,2019-11-29,28363.0
454,2019-12-02,28363.0
929,2019-12-06,28363.0
455,2019-12-07,28363.0
930,2019-12-08,27623.0
931,2019-12-12,27623.0
458,2019-12-15,27623.0
932,2019-12-17,27623.0
459,2019-12-18,27623.0
460,2019-12-21,27623.0
461,2019-12-24,27623.0
933,2019-12-26,27623.0
462,2019-12-29,27623.0
934,2019-12-30,26491.0
935,2020-01-01,26491.0
464,2020-01-02,26491.0
