,Date,Price
405,2019-07-08,18949.0
900,2019-07-13,18949.0
407,2019-07-16,19698.0
408,2019-07-17,19698.0
409,2019-07-20,19698.0
902,2019-07-23,19698.0
410,2019-07-25,19698.0
903,2019-07-26,19698.0
411,2019-07-27,20028.0
412,2019-07-29,20028.0
904,2019-07-31,20501.0
413,2019-08-01,20501.0
905,2019-08-03,20501.0
414,2019-08-04,20501.0
415,2019-08-07,20501.0
906,2019-08-12,20501.0
417,2019-08-14,20501.0
907,2019-08-15,21139.0
418,2019-08-16,21139.0
908,2019-08-21,21139.0
420,2019-08-22,21031.0
909,2019-08-23,21031.0
421,2019-08-25,21031.0
910,2019-08-28,21031.0
423,2019-08-31,21031.0
424,2019-09-03,21031.0
425,2019-09-06,21031.0
426,2019-09-11,21031.0
912,2019-09-12,21031.0
913,2019-09-13,21277.0
428,2019-09-15,21277.0
429,2019-09-18,21277.0
914,2019-09-22,21277.0
430,2019-09-23,21277.0
915,2019-09-24,21365.0
432,2019-09-27,21365.0
916,2019-09-28,21365.0
433,2019-09-30,21365.0
917,2019-10-03,21365.0
435,2019-10-06,21365.0
918,2019-10-08,21365.0
436,2019-10-09,21365.0
437,2019-10-12,21365.0
919,2019-10-17,21365.0
920,2019-10-19,20773.0
440,2019-10-21,20773.0
921,2019-10-23,20773.0
441,2019-10-24,20773.0
442,2019-10-27,20773.0
922,2019-10-28,20773.0
443,2019-10-30,20773.0
444,2019-11-02,20773.0
923,2019-11-06,20773.0
445,2019-11-07,20773.0
446,2019-11-09,20483.0
447,2019-11-11,20989.0
925,2019-11-12,20989.0
448,2019-11-14,21110.0
449,2019-11-17,21110.0
450,2019-11-20,21110.0
927,2019-11-25,21110.0
452,2019-11-26,21156.0
453,2019-12-01,21156.0
929,2019-12-02,21446.0
455,2019-12-05,21446.0
930,2019-12-07,21446.0
456,2019-12-08,21446.0
931,2019-12-12,21446.0
458,2019-12-15,21446.0
932,2019-12-17,21446.0
459,2019-12-18,21446.0
460,2019-12-21,21446.0
933,2019-12-22,21446.0
461,2019-12-24,21446.0
462,2019-12-27,21446.0
934,2019-12-31,21446.0
463,2020-01-01,21446.0
935,2020-01-02,21228.0
465,2020-01-07,21102.0
466,2020-01-10,21474.0
937,2020-01-11,21474.0
467,2020-01-13,21474.0
468,2020-01-15,21539.0
469,2020-01-19,21297.0
470,2020-01-20,22336.0
939,2020-01-21,22336.0
471,2020-01-23,22508.0
472,2020-01-28,22508.0
940,2020-01-29,22769.0
474,2020-02-01,22769.0
941,2020-02-04,22769.0
475,2020-02-06,22769.0
942,2020-02-07,22809.0
477,2020-02-12,22809.0
943,2020-02-14,22809.0
478,2020-02-15,22816.0
944,2020-02-18,22816.0
480,2020-02-19,23177.0
945,2020-02-20,23177.0
481,2020-02-24,23177.0
946,2020-02-25,22909.0
483,2020-02-28,23051.0
947,2020-03-01,23051.0
484,2020-03-02,23051.0
485,2020-03-05,23051.0
948,2020-03-06,23051.0
486,2020-03-08,23051.0
487,2020-03-11,23051.0
488,2020-03-14,23051.0
950,2020-03-16,23051.0
489,2020-03-17,23051.0
490,2020-03-20,23051.0
951,2020-03-21,23051.0
491,2020-03-23,23051.0
492,2020-03-26,23051.0
493,2020-03-29,23051.0
953,2020-03-31,23051.0
494,2020-04-01,23051.0
495,2020-04-04,23051.0
954,2020-04-05,23051.0
496,2020-04-07,23051.0
497,2020-04-10,23051.0
498,2020-04-13,23051.0
956,2020-04-15,23051.0
499,2020-04-16,23051.0
500,2020-04-19,23051.0
501,2020-04-22,23051.0
957,2020-04-25,23051.0
502,2020-04-27,23051.0
503,2020-04-29,23052.0
958,2020-04-30,23052.0
504,2020-05-03,23052.0
959,2020-05-04,23052.0
505,2020-05-05,23104.0
960,2020-05-06,23104.0
506,2020-05-07,23104.0
507,2020-05-10,23104.0
508,2020-05-13,23104.0
961,2020-05-15,23104.0
509,2020-05-18,23104.0
962,2020-05-19,23104.0
510,2020-05-20,23234.0
511,2020-05-24,23234.0
963,2020-05-25,23234.0
512,2020-05-26,23234.0
964,2020-05-27,23855.0
513,2020-05-28,23855.0
965,2020-05-31,23855.0
515,2020-06-03,23855.0
966,2020-06-05,23855.0
516,2020-06-06,23855.0
517,2020-06-09,23855.0
967,2020-06-10,23855.0
518,2020-06-12,23855.0
968,2020-06-15,23855.0
520,2020-06-18,23855.0
521,2020-06-21,23855.0
969,2020-06-24,23855.0
522,2020-06-26,23855.0
523,2020-06-28,23855.0
971,2020-07-01,22510.0
525,2020-07-05,22848.0
972,2020-07-06,22848.0
526,2020-07-07,22327.0
527,2020-07-09,22327.0
973,2020-07-10,22327.0
528,2020-07-14,22327.0
974,2020-07-15,22327.0
529,2020-07-16,22701.0
530,2020-07-19,22701.0
975,2020-07-20,23005.0
531,2020-07-21,23005.0
532,2020-07-24,23005.0
976,2020-07-25,23005.0
533,2020-07-27,23005.0
534,2020-07-30,23005.0
977,2020-08-03,23005.0
535,2020-08-04,23005.0
536,2020-08-07,23001.0
978,2020-08-08,23001.0
537,2020-08-10,23001.0
538,2020-08-12,23001.0
539,2020-08-14,22687.0
540,2020-08-19,22687.0
541,2020-08-22,22687.0
542,2020-08-23,22926.0
982,2020-08-24,22926.0
543,2020-08-26,22926.0
544,2020-08-29,22926.0
545,2020-09-01,22926.0
984,2020-09-03,22926.0
546,2020-09-04,22926.0
547,2020-09-07,22926.0
985,2020-09-08,22926.0
548,2020-09-11,22926.0
986,2020-09-13,22926.0
549,2020-09-14,22926.0
550,2020-09-17,22926.0
987,2020-09-18,22926.0
551,2020-09-20,22926.0
988,2020-09-23,22926.0
553,2020-09-26,22926.0
554,2020-09-29,22926.0
989,2020-10-02,22926.0
555,2020-10-04,22926.0
556,2020-10-06,22180.0
557,2020-10-10,22180.0
991,2020-10-12,22180.0
558,2020-10-13,22180.0
992,2020-10-14,21566.0
560,2020-10-18,21566.0
561,2020-10-21,21749.0
562,2020-10-23,22694.0
563,2020-10-27,23715.0
995,2020-10-28,23715.0
564,2020-10-29,23715.0
565,2020-11-01,23715.0
566,2020-11-04,23715.0
996,2020-11-06,23715.0
997,2020-11-09,23715.0
568,2020-11-10,24154.0
569,2020-11-15,24225.0
998,2020-11-16,24225.0
570,2020-11-17,24225.0
999,2020-11-18,29439.0
571,2020-11-19,29681.0
1000,2020-11-22,29760.0
572,2020-11-24,29760.0
573,2020-11-26,29846.0
574,2020-11-30,29846.0
1001,2020-12-01,29869.0
1002,2020-12-02,30182.0
576,2020-12-05,30031.0
577,2020-12-07,30129.0
578,2020-12-10,30182.0
1004,2020-12-14,30008.0
580,2020-12-16,30104.0
1005,2020-12-18,30105.0
581,2020-12-20,30021.0
582,2020-12-24,29999.0
1006,2020-12-27,30116.0
1007,2020-12-29,29937.0
585,2021-01-01,30013.0
586,2021-01-05,29931.0
1008,2021-01-06,29869.0
1009,2021-01-11,30490.0
589,2021-01-14,30594.0
1010,2021-01-15,30645.0
590,2021-01-17,30735.0
591,2021-01-18,30692.0
592,2021-01-21,31454.0
1012,2021-01-22,31555.0
593,2021-01-26,31652.0
594,2021-01-27,31593.0
595,2021-01-30,32194.0
1013,2021-01-31,32274.0
1014,2021-02-04,32265.0
597,2021-02-05,32091.0
1015,2021-02-08,31907.0
598,2021-02-10,31795.0
599,2021-02-13,31807.0
600,2021-02-14,31599.0
601,2021-02-18,31697.0
1017,2021-02-20,31714.0
603,2021-02-23,31307.0
1019,2021-02-27,31372.0
605,2021-03-02,31071.0
606,2021-03-05,31216.0
1020,2021-03-07,31070.0
607,2021-03-08,31039.0
0,2021-03-11,31748.0
1,2021-03-12,32084.0
2,2021-03-13,32038.0
1022,2021-03-14,32038.0
4,2021-03-15,32330.0
5,2021-03-16,32483.0
6,2021-03-17,32488.0
7,2021-03-18,32561.0
1023,2021-03-19,32696.0
9,2021-03-20,32779.0
10,2021-03-21,32741.0
11,2021-03-22,32843.0
612,2021-03-23,32817.0
13,2021-03-24,32954.0
14,2021-03-25,33159.0
613,2021-03-26,33313.0
16,2021-03-27,33343.0
17,2021-03-28,33377.0
614,2021-03-29,33502.0
19,2021-03-30,33821.0
20,2021-03-31,33962.0
21,2021-04-01,34120.0
615,2021-04-02,34249.0
23,2021-04-03,34259.0
24,2021-04-04,34207.0
1026,2021-04-05,34328.0
26,2021-04-06,35031.0
27,2021-04-07,35302.0
28,2021-04-08,36056.0
29,2021-04-09,36056.0
30,2021-04-10,36056.0
618,2021-04-11,36066.0
32,2021-04-12,36190.0
619,2021-04-13,36410.0
34,2021-04-14,36332.0
35,2021-04-15,36445.0
36,2021-04-16,36535.0
620,2021-04-17,36561.0
38,2021-04-18,36706.0
39,2021-04-19,36679.0
40,2021-04-20,36905.0
